Country,Points,Price,Province,Region,Variety
US,81,20.0,New York,New York,Pinot Noir
US,81,30.0,New York,North Fork of Long Island,Merlot
US,80,39.0,New York,North Fork of Long Island,Merlot
US,80,30.0,California,Sonoma Valley,Aleatico
US,80,10.0,New York,New York,Merlot
US,80,9.0,California,California,Merlot
US,80,11.0,California,California,Merlot
US,80,18.0,California,Paso Robles,Merlot
US,95,75.0,California,Napa Valley,White Blend
US,95,65.0,Washington,Washington,Merlot
US,85,30.0,California,Santa Ynez Valley,Sauvignon Blanc
US,85,19.0,California,Edna Valley,Rosé
US,85,23.0,California,California,Moscato
US,85,10.0,California,Napa Valley,Chardonnay
US,85,15.0,Washington,Wahluke Slope,Barbera
US,85,15.0,California,Dry Creek Valley,Rosé
US,85,36.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,85,30.0,California,Santa Ynez Valley,Grenache
US,85,25.0,California,Central Coast,Shiraz
US,85,19.0,California,Santa Barbara County,Pinot Gris
US,85,27.0,California,Mendocino,Cabernet Sauvignon
US,85,35.0,California,Mount Veeder,Chardonnay
US,85,12.0,California,Sonoma County,Syrah
US,85,12.0,California,California,Zinfandel
US,85,12.0,California,California,Red Blend
US,84,55.0,California,Alexander Valley,Meritage
US,84,12.0,California,North Coast,Sauvignon Blanc
US,84,12.0,California,California,Grenache
US,84,10.0,California,California,Cabernet Sauvignon-Merlot
US,84,20.0,California,Russian River Valley,Chardonnay
US,84,22.0,California,Paso Robles,Merlot
US,84,12.0,California,California,Pinot Noir
US,84,11.0,California,Paso Robles,Cabernet Sauvignon
US,84,22.0,California,Lake County,Zinfandel
US,84,8.0,California,Dunnigan Hills,Sauvignon Blanc
US,84,22.0,California,Paso Robles,Cabernet Sauvignon
US,84,14.0,California,Sonoma Valley,Sauvignon Blanc
US,83,16.0,California,Napa Valley,Merlot
US,87,38.0,California,Green Valley,Chardonnay
US,87,13.0,Washington,Columbia Valley (WA),Red Blend
US,87,24.0,Washington,Horse Heaven Hills,Cabernet Franc
US,87,15.0,Washington,Columbia Valley (WA),Barbera
US,87,30.0,California,Sonoma County,Bordeaux-style Red Blend
US,87,26.0,California,Edna Valley,Chardonnay
US,87,38.0,California,Carneros,Pinot Noir
US,87,45.0,California,Santa Cruz Mountains,Merlot
US,87,40.0,California,Anderson Valley,Pinot Noir
US,86,23.0,Washington,Columbia Valley (WA),Bordeaux-style Red Blend
US,86,15.0,California,Lodi,Zinfandel
US,86,10.0,California,Sonoma County,Rosé
US,86,36.0,California,Howell Mountain,Bordeaux-style Red Blend
US,86,12.0,California,Napa Valley,Rosé
US,87,28.0,Washington,Walla Walla Valley (WA),Red Blend
US,87,46.0,California,Russian River Valley,Pinot Noir
US,86,18.0,California,Russian River Valley,Pinot Noir
US,86,35.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,86,10.0,Washington,Washington,Cabernet Sauvignon
US,86,13.0,Washington,Columbia Valley (WA),Red Blend
US,86,35.0,California,Carneros,Pinot Noir
US,86,35.0,California,Napa Valley,Merlot
US,86,29.0,California,Santa Cruz Mountains,Pinot Noir
US,86,30.0,California,Paso Robles,Zinfandel
US,86,100.0,California,Napa Valley,Cabernet Sauvignon
US,86,12.0,California,California,Pinot Grigio
US,86,25.0,California,Napa Valley,Cabernet Sauvignon
US,86,45.0,California,Napa Valley,Petite Sirah
US,86,18.0,California,Rutherford,Sauvignon Blanc
US,86,28.0,California,Russian River Valley,Sangiovese
US,86,30.0,California,California,Sauvignon Blanc
US,90,40.0,California,Napa Valley,Chardonnay
US,90,36.0,California,Napa Valley,Chardonnay
US,90,34.0,California,Napa Valley,Chardonnay
US,90,45.0,California,Russian River Valley,Chardonnay
US,90,35.0,California,Carneros,Chardonnay
US,90,48.0,California,Napa Valley,Chardonnay
US,90,35.0,California,Monterey,Chardonnay
US,90,35.0,California,Napa Valley,Chardonnay
US,90,30.0,California,Green Valley,Chardonnay
US,90,30.0,California,Sonoma County,Chardonnay
US,90,35.0,California,Sonoma Valley,Chardonnay
US,90,35.0,California,Santa Maria Valley,Chardonnay
US,90,30.0,California,Carneros,Chardonnay
US,90,60.0,California,Sonoma County,Chardonnay
US,90,47.0,California,Sonoma Mountain,Chardonnay
US,89,32.0,California,Napa Valley,Chardonnay
US,89,33.0,California,Russian River Valley,Chardonnay
US,89,60.0,California,Oakville,Chardonnay
US,89,30.0,California,Sonoma Valley,Chardonnay
US,89,40.0,California,Arroyo Seco,Chardonnay
US,89,37.0,California,Carneros,Chardonnay
US,89,30.0,California,Monterey County,Chardonnay
US,89,38.0,California,Mount Harlan,Chardonnay
US,89,30.0,California,Sonoma County,Chardonnay
US,89,32.0,California,Napa County,Chardonnay
US,89,30.0,California,Santa Maria Valley,Chardonnay
US,89,30.0,California,Russian River Valley,Chardonnay
US,89,35.0,California,Mendocino County,Chardonnay
US,89,60.0,California,Napa Valley,Chardonnay
US,88,22.0,Washington,Columbia Valley (WA),Bordeaux-style Red Blend
US,88,30.0,California,Shenandoah Valley (CA),Cabernet Sauvignon
US,88,18.0,California,Edna Valley,Red Blend
US,88,8.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,88,40.0,Washington,Washington,Cabernet Sauvignon
US,88,21.0,Washington,Yakima Valley,Chardonnay
US,88,32.0,California,Russian River Valley,Pinot Noir
US,88,10.0,Washington,Yakima Valley,Sauvignon Blanc
US,88,28.0,Washington,Columbia Valley (WA),Syrah
US,88,38.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon
US,88,12.0,Washington,Puget Sound,Siegerrebe
US,88,28.0,Washington,Columbia Valley (WA),Merlot
US,88,13.0,Washington,Columbia Valley (WA),Red Blend
US,95,58.0,Washington,Red Mountain,Syrah
US,95,43.0,California,Sta. Rita Hills,Pinot Noir
US,94,55.0,California,Santa Cruz Mountains,Syrah
US,94,70.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon
US,94,50.0,Washington,Red Mountain,Syrah
US,94,75.0,Washington,Columbia Valley (WA),Syrah
US,94,52.0,Washington,Yakima Valley,Syrah
US,94,50.0,California,Sta. Rita Hills,Pinot Noir
US,94,28.0,Washington,Yakima Valley,Syrah
US,93,42.0,California,Chalk Hill,Chardonnay
US,93,25.0,California,Sonoma County,Zinfandel
US,93,42.0,Washington,Columbia Valley (WA),Syrah
US,93,30.0,California,San Luis Obispo County,Syrah
US,93,30.0,Washington,Columbia Valley (WA),Syrah
US,93,52.0,Washington,Red Mountain,Syrah
US,93,45.0,Washington,Columbia Valley (WA),Bordeaux-style Red Blend
US,93,36.0,California,Sta. Rita Hills,Chardonnay
US,93,30.0,California,Santa Ynez Valley,Sauvignon Blanc
US,93,30.0,California,Santa Barbara County,Viognier
US,84,28.0,California,Paso Robles,Red Blend
US,84,32.0,California,Monterey,Chardonnay
US,84,25.0,California,Napa-Sonoma,Cabernet Sauvignon
US,84,16.0,Washington,Yakima Valley,Sauvignon Blanc-Semillon
US,84,20.0,California,Mendocino County,Sauvignon Blanc
US,84,20.0,Washington,Rattlesnake Hills,Tempranillo
US,84,20.0,California,Alexander Valley,Chardonnay
US,84,39.0,California,Paso Robles,Grenache
US,84,27.0,California,Malibu-Newton Canyon,Merlot
US,84,17.0,California,Paso Robles,Red Blend
US,84,20.0,California,Trinity County,Pinot Noir
US,84,20.0,California,Sonoma Valley,Zinfandel
US,84,32.0,California,Edna Valley,Chardonnay
US,84,14.0,California,California,Red Blend
US,84,16.0,California,California,Rosé
US,84,25.0,California,California,Cabernet Sauvignon
US,84,32.0,California,Dry Creek Valley,Zinfandel
US,84,28.0,Washington,Yakima Valley,Sangiovese
US,86,33.0,California,Sta. Rita Hills,Pinot Noir
US,86,12.0,California,California,Syrah
US,86,40.0,Washington,Yakima Valley,Red Blend
US,86,12.0,California,California,Cabernet Sauvignon
US,86,28.0,California,Mt. Harlan,Pinot Noir
US,86,14.0,California,Russian River Valley,Pinot Noir
US,86,13.0,California,Sonoma County,Chardonnay
US,86,25.0,Washington,Columbia Valley (WA),Syrah
US,86,22.0,California,Paso Robles,Red Blend
US,86,28.0,California,Santa Maria Valley,Syrah
US,86,32.0,California,Alexander Valley,Red Blend
US,86,22.0,California,Sonoma County,Cabernet Sauvignon
US,86,11.0,California,Amador County,Sauvignon Blanc
US,86,10.0,California,Dry Creek Valley,Sauvignon Blanc
US,86,21.0,California,Napa Valley,Zinfandel
US,86,30.0,California,Santa Cruz Mountains,Cabernet Sauvignon
US,86,35.0,California,Santa Clara Valley,Sangiovese
US,86,15.0,Washington,Yakima Valley,Viognier
US,86,55.0,Washington,Columbia Valley (WA),Red Blend
US,86,26.0,California,Napa Valley,Merlot
US,86,28.0,California,California,Zinfandel
US,86,23.0,California,Sonoma Valley,Sauvignon Blanc
US,86,18.0,California,Russian River Valley,Chardonnay
US,86,34.0,California,Napa Valley,Petite Sirah
US,89,30.0,California,Santa Barbara County,Chardonnay
US,89,50.0,California,Napa Valley,Chardonnay
US,89,35.0,California,Sonoma County,Chardonnay
US,89,37.0,California,Napa Valley,Chardonnay
US,89,33.0,California,Arroyo Grande Valley,Chardonnay
US,89,44.0,California,Carneros,Chardonnay
US,89,40.0,California,Napa Valley,Chardonnay
US,89,30.0,California,Northern Sonoma,Chardonnay
US,89,55.0,California,Carneros,Chardonnay
US,89,13.0,California,Sonoma County,Sangiovese
US,89,32.0,California,California,Chardonnay
US,89,40.0,California,Guenoc Valley,Chardonnay
US,89,45.0,California,Monterey,Chardonnay
US,89,32.0,California,Mendocino,Chardonnay
US,89,30.0,California,Santa Barbara County,Chardonnay
US,88,13.0,California,Sonoma County,Pinot Noir
US,88,30.0,California,Russian River Valley,Chardonnay
US,88,33.0,California,Carneros,Chardonnay
US,88,40.0,California,Napa Valley,Chardonnay
US,88,38.0,California,Napa Valley,Chardonnay
US,88,60.0,California,Santa Ynez Valley,Chardonnay
US,88,45.0,California,Napa Valley,Chardonnay
US,88,35.0,California,Santa Maria Valley,Chardonnay
US,88,16.0,California,Sonoma Coast,Pinot Gris
US,88,45.0,California,Sonoma County,Chardonnay
US,88,33.0,California,Carneros,Chardonnay
US,88,40.0,California,Napa Valley,Chardonnay
US,88,35.0,California,Monterey,Chardonnay
US,92,21.0,California,Sta. Rita Hills,Sauvignon Blanc
US,92,30.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,92,65.0,California,Sonoma Valley,Chardonnay
US,92,30.0,California,Sta. Rita Hills,Syrah
US,92,42.0,California,Sonoma Coast,Pinot Noir
US,92,40.0,California,Howell Mountain,Petite Sirah
US,92,125.0,California,Napa Valley,Syrah
US,92,37.0,California,Santa Lucia Highlands,Roussanne
US,92,12.0,California,Napa Valley,Muscat Canelli
US,92,32.0,California,Napa Valley,Cabernet Sauvignon
US,92,38.0,California,Santa Barbara County,Pinot Noir
US,91,40.0,Washington,Horse Heaven Hills,Syrah
US,91,33.0,California,Carneros,Merlot
US,91,60.0,Washington,Yakima Valley,Syrah
US,91,16.0,California,Santa Lucia Highlands,Pinot Gris
US,91,40.0,California,Santa Lucia Highlands,Pinot Noir
US,84,20.0,California,Napa County,Chardonnay
US,84,20.0,California,El Dorado,Sangiovese
US,84,22.0,California,Paso Robles,Syrah
US,84,8.0,California,California,Pinot Grigio
US,84,8.0,California,California,Pinot Noir
US,84,18.0,California,Sonoma Valley,Merlot
US,84,15.0,California,Central Coast,Red Blend
US,84,10.0,California,Paso Robles,Red Blend
US,84,36.0,California,Alexander Valley,Bordeaux-style Red Blend
US,84,38.0,California,Sonoma Valley,Pinot Noir
US,84,8.0,California,California,Cabernet Sauvignon
US,84,20.0,California,Napa,Sauvignon Blanc
US,84,24.0,Washington,Yakima Valley,Syrah
US,84,24.0,California,Napa-Sonoma,Merlot
US,84,65.0,California,Howell Mountain,Cabernet Sauvignon
US,84,13.0,California,Paso Robles,Rosé
US,84,28.0,Washington,Yakima Valley,Red Blend
US,84,18.0,California,Rutherford,Sauvignon Blanc
US,88,40.0,Washington,Washington,Merlot
US,88,29.0,California,Arroyo Seco,Chardonnay
US,88,8.0,Washington,Columbia Valley (WA),Merlot
US,88,12.0,Washington,Columbia Valley (WA),Chardonnay
US,88,32.0,California,Napa Valley,Merlot
US,88,25.0,California,Carneros,Sparkling Blend
US,88,18.0,Washington,Yakima Valley,Red Blend
US,88,38.0,Washington,Columbia Valley (WA),Syrah
US,88,17.0,Washington,Yakima Valley,Sangiovese
US,88,18.0,Washington,Yakima Valley,Sangiovese
US,88,30.0,Washington,Yakima Valley,Syrah
US,88,8.0,Washington,Columbia Valley (WA),Chardonnay
US,86,12.0,California,Paso Robles,Chenin Blanc
US,86,22.0,California,Dry Creek Valley,Zinfandel
US,86,32.0,California,Calaveras County,Pinot Noir
US,86,12.0,California,Sierra Foothills,Zinfandel
US,86,27.0,California,Paso Robles,Roussanne
US,86,24.0,California,Napa County,Chardonnay
US,86,26.0,California,Anderson Valley,Pinot Noir
US,86,55.0,California,Alexander Valley,Cabernet Sauvignon
US,86,12.0,California,Napa Valley,Cabernet Sauvignon
US,86,25.0,California,Central Coast,Pinot Noir
US,86,26.0,California,Arroyo Grande Valley,Chardonnay
US,86,14.0,California,Sonoma County,Red Blend
US,86,12.0,California,Mendocino County,Red Blend
US,86,25.0,California,Sonoma Valley,Syrah
US,86,42.0,California,Russian River Valley,Pinot Noir
US,86,30.0,Washington,Wahluke Slope,Tempranillo
US,86,26.0,California,Dry Creek Valley,Zinfandel
US,86,10.0,Washington,Columbia Valley (WA),Riesling
US,86,30.0,California,Napa Valley,Cabernet Sauvignon
US,86,34.0,California,Central Coast,Pinot Noir
US,86,12.0,California,Paso Robles,Sauvignon Blanc
US,86,25.0,Washington,Chelan County,Riesling
US,86,26.0,California,Rutherford,Sauvignon Blanc
US,86,32.0,California,Russian River Valley,Pinot Noir
US,86,36.0,California,Carneros,Chardonnay
US,86,14.0,California,Sonoma Coast,Pinot Noir
US,88,22.0,California,Dry Creek Valley,Zinfandel
US,88,30.0,California,Carneros,Chardonnay
US,88,38.0,California,Sonoma County,Chardonnay
US,88,32.0,California,Russian River Valley,Chardonnay
US,88,35.0,California,Napa Valley,Chardonnay
US,88,30.0,California,Edna Valley,Chardonnay
US,88,30.0,California,Edna Valley,Chardonnay
US,87,30.0,California,Napa Valley,Chardonnay
US,87,45.0,California,Mount Veeder,Chardonnay
US,87,30.0,California,Santa Barbara County,Chardonnay
US,87,32.0,California,Santa Maria Valley,Chardonnay
US,87,35.0,California,Carneros,Chardonnay
US,87,58.0,California,Napa Valley,Chardonnay
US,87,33.0,California,Sonoma County,Chardonnay
US,87,40.0,California,Stags Leap District,Chardonnay
US,87,30.0,California,Carneros,Chardonnay
US,87,30.0,California,Sonoma County,Chardonnay
US,87,34.0,California,Russian River Valley,Chardonnay
US,87,35.0,California,Russian River Valley,Chardonnay
US,87,30.0,California,Santa Maria Valley,Chardonnay
US,87,30.0,California,Napa Valley,Chardonnay
US,87,46.0,California,Sonoma County,Chardonnay
US,87,30.0,California,Santa Ynez Valley,Chardonnay
US,87,40.0,California,Napa Valley,Chardonnay
US,87,35.0,California,Santa Maria Valley,Chardonnay
US,87,40.0,California,Sonoma County,Chardonnay
US,86,35.0,California,Santa Ynez Valley,Chardonnay
US,83,39.0,California,Santa Maria Valley,Pinot Noir
US,83,24.0,California,Santa Maria Valley,Syrah
US,83,10.0,California,California,Pinot Grigio
US,83,27.0,California,Mendocino,Cabernet Sauvignon
US,83,32.0,California,El Dorado,Pinot Noir
US,83,18.0,California,Sierra Foothills,Cabernet Sauvignon
US,83,20.0,California,Napa Valley,Sauvignon Blanc
US,83,23.0,California,Paso Robles,Zinfandel
US,83,36.0,California,California,Red Blend
US,83,28.0,Washington,Columbia Valley (WA),Barbera
US,83,22.0,California,Paso Robles,Malbec
US,83,22.0,Washington,Yakima Valley,Merlot
US,83,18.0,California,California,Merlot
US,83,20.0,California,Monterey,Merlot
US,83,28.0,Washington,Walla Walla Valley (WA),Sangiovese
US,83,18.0,California,Sonoma Valley,Zinfandel
US,83,60.0,California,Sta. Rita Hills,Pinot Noir
US,88,22.0,California,Shenandoah Valley (CA),Barbera
US,88,16.0,Washington,Columbia Valley (WA),Sauvignon Blanc
US,88,16.0,Washington,Yakima Valley,Cabernet Sauvignon
US,88,35.0,Washington,Columbia Valley (WA),Syrah
US,88,18.0,Washington,Yakima Valley,Cabernet Franc
US,88,21.0,Washington,Yakima Valley,Cabernet Sauvignon
US,88,16.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon
US,88,25.0,California,Napa Valley,Chardonnay
US,88,8.0,Washington,Columbia Valley (WA),Sauvignon Blanc
US,88,15.0,Washington,Columbia Valley (WA),Red Blend
US,88,32.0,Washington,Walla Walla Valley (WA),Merlot
US,88,40.0,Washington,Washington,Bordeaux-style Red Blend
US,91,15.0,California,Sta. Rita Hills,Pinot Grigio
US,91,30.0,California,Sonoma Mountain,Cabernet Sauvignon
US,91,38.0,Washington,Columbia Valley (WA),Syrah
US,91,44.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,91,42.0,California,Santa Barbara County,Syrah
US,91,25.0,Washington,Washington,Cabernet Franc
US,91,15.0,California,Sta. Rita Hills,Pinot Noir
US,86,38.0,California,Red Hills Lake County,Cabernet Sauvignon
US,86,16.0,California,California,Chardonnay
US,86,9.0,Washington,Columbia Valley (WA),Merlot
US,86,29.0,California,Paso Robles,Syrah
US,86,24.0,California,Mendocino County,Zinfandel
US,86,35.0,California,Anderson Valley,Pinot Noir
US,86,36.0,California,Napa Valley,Red Blend
US,86,40.0,California,Santa Ynez Valley,Syrah
US,86,75.0,California,Napa Valley,Red Blend
US,86,38.0,California,Red Hills Lake County,Bordeaux-style Red Blend
US,86,28.0,California,Napa Valley,Merlot
US,86,25.0,California,Napa Valley,Sauvignon Blanc
US,85,45.0,California,Santa Barbara County,Syrah
US,85,15.0,California,Paso Robles,Zinfandel
US,85,29.0,Washington,Washington,Red Blend
US,85,28.0,California,Dry Creek Valley,Cabernet Sauvignon
US,85,26.0,California,Sta. Rita Hills,Pinot Noir
US,85,30.0,California,Paso Robles,Zinfandel
US,85,78.0,California,Napa Valley,Cabernet Sauvignon
US,85,18.0,California,Redwood Valley,Merlot
US,86,30.0,California,Santa Maria Valley,Chardonnay
US,86,32.0,California,Santa Ynez Valley,Chardonnay
US,86,40.0,California,Santa Ynez Valley,Chardonnay
US,86,40.0,California,Napa Valley,Chardonnay
US,86,30.0,California,Monterey,Chardonnay
US,86,16.0,California,Russian River Valley,Sauvignon Blanc
US,86,35.0,California,Santa Ynez Valley,Chardonnay
US,86,19.0,California,Sonoma County,Barbera
US,85,34.0,California,Napa Valley,Chardonnay
US,85,30.0,California,Santa Barbara County,Chardonnay
US,85,40.0,California,Carneros,Chardonnay
US,85,45.0,California,Knights Valley,Chardonnay
US,85,55.0,California,Carneros,Chardonnay
US,85,35.0,California,North Yuba,Chardonnay
US,84,32.0,California,Santa Barbara County,Chardonnay
US,83,30.0,California,Napa Valley,Chardonnay
US,94,60.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,93,38.0,Washington,Yakima Valley,Syrah
US,93,32.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon
US,86,38.0,California,Santa Maria Valley,Chardonnay
US,86,34.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon
US,86,10.0,Washington,Washington,Riesling
US,86,22.0,California,Howell Mountain,Cabernet Sauvignon
